"file","title","google","identifiable_yes","identifiable_no","identifiable_withdetectivework","diversity_none","diversity_bipoc","diversity_woman","diversity_lgbt","diversity_nonchristian","diversity_disability","diversity_other","diversity_ambiguous"
"user906_1046_book_2_7.jpg","oxford english dictionary ","https://www.google.com/books/edition/Oxford_Dictionary_of_English/anecAQAAQBAJ?hl=en&gbpv=1&dq=oxford+english+dictionary&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user468_2993_book_2_10.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2152_2621_book_2_5.jpg","lying up a storm ","https://www.google.com/books/edition/Lying_Up_a_Storm/ZVtVEAAAQBAJ?hl=en&gbpv=1&dq=lying+up+a+storm&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user996_2882_book_38_38.jpg","my aunt came back ","https://www.google.com/books/edition/My_Aunt_Came_Back/1tVnLQafgnYC?hl=en&gbpv=1&dq=my+aunt+came+back&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user945_2269_book_11_15.jpg","scott westerfeld","https://www.google.com/books/edition/Leviathan/xknZa6BFJd0C?hl=en&gbpv=1&dq=leviathan+scott+westerfield&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user918_1639_book_1_0.jpg","freak the mighty ","https://www.google.com/books/edition/Freak_the_Mighty/H-m_BgAAQBAJ?hl=en&gbpv=1&dq=freak+the+mighty&printsec=frontcover",1,0,0,0,0,0,0,0,0,0,0
"user453_495_book_9_12.jpg","all are welcome ","https://www.google.com/books/edition/All_Are_Welcome/YMdfDwAAQBAJ?hl=en&gbpv=1&dq=all+are+welcome&printsec=frontcover",1,0,0,0,1,1,0,1,0,0,0
"user789_4056_book_1_3.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user796_1004_book_2_6.jpg","you call that brave? ","https://www.google.com/books/edition/_/L239oAEACAAJ?hl=en&sa=X&ved=2ahUKEwjhrLSmhdb6AhUvFVkFHY6HAXUQre8FegQIAxAn",0,0,0,1,0,0,0,0,0,0,0
"user590_4834_book_2_1.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user832_1615_book_2_2.jpg","first day jitters ","https://www.google.com/books/edition/First_Day_Jitters/ccCvWLEQFt8C?hl=en&gbpv=1&dq=first+day+jitters&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user800_4696_book_5_13.jpg","digital safety smarts ","https://www.google.com/books/edition/Digital_Safety_Smarts/KuEiEAAAQBAJ?hl=en&gbpv=1&dq=digital+safety+smarts&printsec=frontcover",1,0,0,0,1,1,0,0,0,0,0
"user996_2882_book_40_40.jpg","rissedly rossedly ","https://www.google.com/books/edition/Risseldy_Rosseldy/w4iiuAAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user962_4112_book_1_3.jpg","skippyjon jones ","https://www.google.com/books/edition/Skippyjon_Jones/v0jXSAAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user81_4081_book_3_6.jpg","","",0,0,0,0,0,0,0,0,0,0,0
"user229_4857_book_1_1.jpg","harry potter and chamber of secrets ","https://www.google.com/books/edition/Harry_Potter_y_la_C%C3%A1mara_Secreta_Harry/6idjzQEACAAJ?hl=en",0,0,0,0,0,0,0,0,0,0,0
"user510_3020_book_3_11.jpg","all are welcome ","https://www.google.com/books/edition/Harry_Potter_y_la_C%C3%A1mara_Secreta_Harry/6idjzQEACAAJ?hl=en",1,0,0,0,1,1,0,1,0,0,0
"user733_4672_book_1_1.jpg","scholastic do you ever feel like this ","? ",0,0,0,1,0,0,0,0,0,0,0
"user591_1216_book_2_7.jpg","very hungry caterpillar ","https://www.google.com/books/edition/The_Very_Hungry_Caterpillar/XP1EDQAAQBAJ?hl=en&gbpv=1&dq=very+hungry+caterpillar&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2156_1996_book_5_6.jpg","if picasso painted a snowman ","https://www.google.com/books/edition/If_Picasso_Painted_a_Snowman_The_Reimagi/wXosDwAAQBAJ?hl=en&gbpv=1&dq=picasso+snowman&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user512_4793_book_3_3.jpg","are you the pirate captain? ","https://www.google.com/books/edition/Are_You_the_Pirate_Captain/UN2LCwAAQBAJ?hl=en&gbpv=1&dq=are+you+a+pirate+captain&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user2156_1997_book_5_5.jpg","where is the frog?","https://www.google.com/books/edition/Where_is_the_Frog/08HKMgEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user513_529_book_12_37.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user1858_1925_book_4_5.jpg","snappy the alligator (did not ask to be in this book)  ","https://www.google.com/books/edition/Snappsy_the_Alligator_Did_Not_Ask_to_Be/DJxcCwAAQBAJ?hl=en&gbpv=1&dq=snappy+the+alligator&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2317_4542_book_1_3.jpg","don't let the pigeon drive the bus ","https://www.google.com/books/edition/Don_t_Let_the_Pigeon_Drive_the_Bus/WANAuAEACAAJ?hl=en",0,0,0,1,0,0,0,0,0,0,0
"user1876_2537_book_2_3.jpg","the new david espinoza ","https://www.google.com/books/edition/The_New_David_Espinoza/IdCXDwAAQBAJ?hl=en&gbpv=1&dq=the+new+david+espinoza&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user195_4304_book_15_18.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user1547_4850_book_1_2.jpg","harry potter and the sorcerer stone  ","https://www.google.com/books/edition/Harry_Potter_and_the_Sorcerer_s_Stone/wrOQLV6xB-wC?hl=en&gbpv=1&dq=harry+potter+and+sorcerer%27s+stone&printsec=frontcover",0,0,0,0,0,0,0,0,0,0,0
"user2942_148_book_4_6.jpg","boston tea party ","https://www.google.com/books/edition/_/DsdfDwAAQBAJ?hl=en&gbpv=0",0,0,0,0,0,0,0,0,0,0,0
"user2971_162_book_11_10.jpg","vacio","",1,0,0,0,0,1,0,0,0,0,0
"user2027_3840_book_1_4.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user1696_3764_book_8_9.jpg","pirates love underpants ","https://www.google.com/books/edition/Pirates_Love_Underpants/jb83DjSjBd0C?hl=en&gbpv=1&dq=pirates+love+underpants&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2780_3395_book_10_9.jpg","there was an old lady who swallowed a fly   ","https://www.google.com/books/edition/There_Was_an_Old_Lady_Who_Swallowed_a_Fl/mnpSAwAAQBAJ?hl=en&gbpv=1&dq=old+lady+swallowed+fly&printsec=frontcover",1,0,0,0,0,1,0,0,0,0,0
"user2734_2753_book_5_13.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user212_3048_book_3_6.jpg","my pencil made me do it ","https://www.google.com/books/edition/My_Pencil_Made_Me_Do_It/ByogyQEACAAJ?hl=en",0,1,0,0,0,0,0,0,0,0,0
"user2801_4006_book_4_4.jpg","wonder ","https://www.google.com/books/edition/Wonder/N-bNDwAAQBAJ?hl=en&gbpv=1&dq=wonder+rj+palacio&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user2029_708_book_8_18.jpg","How to Feel Good
20 Things Teens Can Do","https://www.google.com/books/edition/How_to_Feel_Good/SF6QuAAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user2152_1989_book_2_3.jpg","the girl who never made mistakes ","https://www.google.com/books/edition/The_Girl_who_Never_Made_Mistakes/dfe6PnUx4xcC?hl=en&gbpv=1&dq=girl+who+never+made+mistakes&printsec=frontcover",1,0,0,0,0,1,0,0,0,0,0
"user2956_153_book_1_2.jpg","we are in a book","https://www.google.com/books/edition/We_Are_in_a_Book_An_Elephant_and_Piggie/yMtVngEACAAJ?hl=en",0,1,0,1,0,0,0,0,0,0,0
"user2327_3291_book_1_3.jpg","the giving tree ","https://www.google.com/books/edition/The_Giving_Tree/1IleAgAAQBAJ?hl=en&gbpv=1&dq=the+giving+tree&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user1830_2531_book_1_4.jpg","first day jitters ","https://www.google.com/books/edition/First_Day_Jitters/CisZCAAAQBAJ?hl=en&gbpv=1&dq=first+day+jitters&printsec=frontcover",0,1,0,1,0,0,0,0,0,0,0
"user1169_4754_book_3_8.jpg","chester's way","https://www.google.com/books/edition/Chester_s_Way/9_sLEAAAQBAJ?hl=en&gbpv=1&dq=chesters+way&printsec=frontcover",0,1,0,1,0,0,0,0,0,0,0
"user2795_3406_book_2_3.jpg","maybe something beautiful ","https://www.google.com/books/edition/Maybe_Something_Beautiful/cb4zCwAAQBAJ?hl=en&gbpv=1&dq=maybe+something+beautiful&printsec=frontcover",0,1,0,1,0,0,0,0,0,0,0
"user2440_69_book_4_7.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user2276_2006_book_5_4.jpg","the girl who never made mistakes ","https://www.google.com/books/edition/The_Girl_who_Never_Made_Mistakes/dfe6PnUx4xcC?hl=en&gbpv=1&dq=the+girl+who+never+made+mistakes&printsec=frontcover",0,1,0,0,0,1,0,0,0,0,0
"user2767_3996_book_9_13.jpg","goosebumps night of the living ","https://www.google.com/books/edition/Night_of_the_Living_Dummy_Classic_Gooseb/0r_a1aEX2_EC?hl=en&gbpv=1&dq=goosebumps+night+of+the+living&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user417_1723_book_5_7.jpg","romeo and juliet ","https://www.google.com/books/edition/Romeo_and_Juliet/CAbTCwAAQBAJ?hl=en&gbpv=1&dq=romeo+and+juliet&printsec=frontcover",1,0,0,0,0,0,0,0,0,0,0
"user2532_2715_book_1_3.jpg","the hate u give ","https://www.google.com/books/edition/The_Hate_U_Give/OTwYDQAAQBAJ?hl=en&gbpv=1&dq=hate+u+give&printsec=frontcover",1,0,0,0,1,1,0,0,0,0,0
"user1306_1765_book_1_11.jpg","","",0,1,0,0,0,0,0,0,0,0,0
"user1169_4754_book_8_13.jpg","clark and shark ","https://www.google.com/books/edition/Clark_the_Shark/eyOIMgEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1295_1758_book_2_6.jpg","to kill a mockingbird ","https://www.google.com/books/edition/To_Kill_a_Mockingbird_slipcased_edition/M9lKHhLy1y0C?hl=en&gbpv=1&dq=to+kill+a+mockingbird&printsec=frontcover",1,0,0,0,1,0,0,0,0,0,0
"user1689_4868_book_5_6.jpg","dragons love tacos ","https://www.google.com/books/edition/Dragons_Love_Tacos/qAZGZxu_73UC?hl=en&gbpv=1&dq=dragons+love&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user1800_3157_book_1_7.jpg","dog man fetch-22","https://www.google.com/books/edition/Dog_Man/Wo1WwwEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user380_416_book_27_32.jpg","how i met my mother ","https://www.google.com/books/edition/How_I_Met_My_Monster/PHyYDwAAQBAJ?hl=en&gbpv=1&dq=how+i+met+my+monster&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
